# #Teff log(g)
3.910199999999999818e+03 3.910199999999999818e+03
5.117300000000000182e+03 5.117300000000000182e+03
5.436600000000000364e+03 5.436600000000000364e+03
3.770800000000000182e+03 3.770800000000000182e+03
5.759399999999999636e+03 5.759399999999999636e+03
5.701699999999999818e+03 5.701699999999999818e+03
3.222099999999999909e+03 3.222099999999999909e+03
4.995699999999999818e+03 4.995699999999999818e+03
5.806699999999999818e+03 5.806699999999999818e+03
3.966000000000000000e+03 3.966000000000000000e+03
3.677500000000000000e+03 3.677500000000000000e+03
4.841100000000000364e+03 4.841100000000000364e+03
3.225699999999999818e+03 3.225699999999999818e+03
4.284699999999999818e+03 4.284699999999999818e+03
4.125800000000000182e+03 4.125800000000000182e+03
4.448699999999999818e+03 4.448699999999999818e+03
3.596300000000000182e+03 3.596300000000000182e+03
3.897599999999999909e+03 3.897599999999999909e+03
4.344899999999999636e+03 4.344899999999999636e+03
5.795800000000000182e+03 5.795800000000000182e+03
3.410000000000000000e+03 3.410000000000000000e+03
3.483599999999999909e+03 3.483599999999999909e+03
3.237099999999999909e+03 3.237099999999999909e+03
4.410500000000000000e+03 4.410500000000000000e+03
5.272699999999999818e+03 5.272699999999999818e+03
4.293199999999999818e+03 4.293199999999999818e+03
4.764000000000000000e+03 4.764000000000000000e+03
5.048699999999999818e+03 5.048699999999999818e+03
4.929199999999999818e+03 4.929199999999999818e+03
3.364699999999999818e+03 3.364699999999999818e+03
3.651099999999999909e+03 3.651099999999999909e+03
4.350199999999999818e+03 4.350199999999999818e+03
5.532699999999999818e+03 5.532699999999999818e+03
4.911800000000000182e+03 4.911800000000000182e+03
5.575000000000000000e+03 5.575000000000000000e+03
5.453199999999999818e+03 5.453199999999999818e+03
4.783000000000000000e+03 4.783000000000000000e+03
4.784000000000000000e+03 4.784000000000000000e+03
5.894899999999999636e+03 5.894899999999999636e+03
3.561000000000000000e+03 3.561000000000000000e+03
3.390599999999999909e+03 3.390599999999999909e+03
5.289399999999999636e+03 5.289399999999999636e+03
5.296600000000000364e+03 5.296600000000000364e+03
3.995699999999999818e+03 3.995699999999999818e+03
4.824300000000000182e+03 4.824300000000000182e+03
3.755699999999999818e+03 3.755699999999999818e+03
3.521599999999999909e+03 3.521599999999999909e+03
6.131600000000000364e+03 6.131600000000000364e+03
5.398100000000000364e+03 5.398100000000000364e+03
6.103199999999999818e+03 6.103199999999999818e+03
5.764699999999999818e+03 5.764699999999999818e+03
4.870899999999999636e+03 4.870899999999999636e+03
5.135000000000000000e+03 5.135000000000000000e+03
3.696099999999999909e+03 3.696099999999999909e+03
5.493899999999999636e+03 5.493899999999999636e+03
4.096100000000000364e+03 4.096100000000000364e+03
3.374599999999999909e+03 3.374599999999999909e+03
4.575500000000000000e+03 4.575500000000000000e+03
4.240199999999999818e+03 4.240199999999999818e+03
5.539100000000000364e+03 5.539100000000000364e+03
4.987300000000000182e+03 4.987300000000000182e+03
5.085800000000000182e+03 5.085800000000000182e+03
4.242800000000000182e+03 4.242800000000000182e+03
4.934199999999999818e+03 4.934199999999999818e+03
5.047800000000000182e+03 5.047800000000000182e+03
4.058900000000000091e+03 4.058900000000000091e+03
4.059400000000000091e+03 4.059400000000000091e+03
5.740600000000000364e+03 5.740600000000000364e+03
3.519300000000000182e+03 3.519300000000000182e+03
3.603500000000000000e+03 3.603500000000000000e+03
3.290199999999999818e+03 3.290199999999999818e+03
5.974699999999999818e+03 5.974699999999999818e+03
4.972600000000000364e+03 4.972600000000000364e+03
4.066699999999999818e+03 4.066699999999999818e+03
4.617399999999999636e+03 4.617399999999999636e+03
4.658699999999999818e+03 4.658699999999999818e+03
3.360800000000000182e+03 3.360800000000000182e+03
5.114800000000000182e+03 5.114800000000000182e+03
3.739599999999999909e+03 3.739599999999999909e+03
3.292800000000000182e+03 3.292800000000000182e+03
4.586000000000000000e+03 4.586000000000000000e+03
4.936800000000000182e+03 4.936800000000000182e+03
6.123399999999999636e+03 6.123399999999999636e+03
5.009199999999999818e+03 5.009199999999999818e+03
3.669500000000000000e+03 3.669500000000000000e+03
5.097199999999999818e+03 5.097199999999999818e+03
4.907899999999999636e+03 4.907899999999999636e+03
5.964199999999999818e+03 5.964199999999999818e+03
4.966000000000000000e+03 4.966000000000000000e+03
3.686300000000000182e+03 3.686300000000000182e+03
5.509800000000000182e+03 5.509800000000000182e+03
5.298399999999999636e+03 5.298399999999999636e+03
3.830000000000000000e+03 3.830000000000000000e+03
5.034699999999999818e+03 5.034699999999999818e+03
5.321699999999999818e+03 5.321699999999999818e+03
4.660699999999999818e+03 4.660699999999999818e+03
4.864300000000000182e+03 4.864300000000000182e+03
4.135899999999999636e+03 4.135899999999999636e+03
5.687800000000000182e+03 5.687800000000000182e+03
5.650100000000000364e+03 5.650100000000000364e+03
5.110399999999999636e+03 5.110399999999999636e+03
5.000800000000000182e+03 5.000800000000000182e+03
3.685500000000000000e+03 3.685500000000000000e+03
5.936100000000000364e+03 5.936100000000000364e+03
3.849900000000000091e+03 3.849900000000000091e+03
3.027900000000000091e+03 3.027900000000000091e+03
3.483900000000000091e+03 3.483900000000000091e+03
4.319399999999999636e+03 4.319399999999999636e+03
4.687500000000000000e+03 4.687500000000000000e+03
3.930099999999999909e+03 3.930099999999999909e+03
3.225199999999999818e+03 3.225199999999999818e+03
3.789300000000000182e+03 3.789300000000000182e+03
5.365600000000000364e+03 5.365600000000000364e+03
5.201600000000000364e+03 5.201600000000000364e+03
5.784800000000000182e+03 5.784800000000000182e+03
3.556800000000000182e+03 3.556800000000000182e+03
4.494699999999999818e+03 4.494699999999999818e+03
4.806699999999999818e+03 4.806699999999999818e+03
4.884300000000000182e+03 4.884300000000000182e+03
5.810000000000000000e+03 5.810000000000000000e+03
5.638100000000000364e+03 5.638100000000000364e+03
4.912800000000000182e+03 4.912800000000000182e+03
5.191699999999999818e+03 5.191699999999999818e+03
3.991500000000000000e+03 3.991500000000000000e+03
4.436500000000000000e+03 4.436500000000000000e+03
3.549000000000000000e+03 3.549000000000000000e+03
5.559399999999999636e+03 5.559399999999999636e+03
5.499500000000000000e+03 5.499500000000000000e+03
4.776100000000000364e+03 4.776100000000000364e+03
3.680800000000000182e+03 3.680800000000000182e+03
4.877300000000000182e+03 4.877300000000000182e+03
4.162300000000000182e+03 4.162300000000000182e+03
5.592000000000000000e+03 5.592000000000000000e+03
5.413500000000000000e+03 5.413500000000000000e+03
4.314699999999999818e+03 4.314699999999999818e+03
4.359199999999999818e+03 4.359199999999999818e+03
3.325900000000000091e+03 3.325900000000000091e+03
4.436500000000000000e+03 4.436500000000000000e+03
3.652699999999999818e+03 3.652699999999999818e+03
5.642699999999999818e+03 5.642699999999999818e+03
3.794699999999999818e+03 3.794699999999999818e+03
4.793000000000000000e+03 4.793000000000000000e+03
5.211199999999999818e+03 5.211199999999999818e+03
4.195899999999999636e+03 4.195899999999999636e+03
3.786000000000000000e+03 3.786000000000000000e+03
3.403000000000000000e+03 3.403000000000000000e+03
5.525800000000000182e+03 5.525800000000000182e+03
6.241600000000000364e+03 6.241600000000000364e+03
3.693099999999999909e+03 3.693099999999999909e+03
4.620000000000000000e+03 4.620000000000000000e+03
4.502100000000000364e+03 4.502100000000000364e+03
4.570500000000000000e+03 4.570500000000000000e+03
5.709399999999999636e+03 5.709399999999999636e+03
3.471199999999999818e+03 3.471199999999999818e+03
3.360199999999999818e+03 3.360199999999999818e+03
3.484400000000000091e+03 3.484400000000000091e+03
4.890500000000000000e+03 4.890500000000000000e+03
3.465000000000000000e+03 3.465000000000000000e+03
5.113600000000000364e+03 5.113600000000000364e+03
6.366100000000000364e+03 6.366100000000000364e+03
5.424600000000000364e+03 5.424600000000000364e+03
5.557000000000000000e+03 5.557000000000000000e+03
3.862199999999999818e+03 3.862199999999999818e+03
4.990100000000000364e+03 4.990100000000000364e+03
6.378600000000000364e+03 6.378600000000000364e+03
6.042899999999999636e+03 6.042899999999999636e+03
5.514100000000000364e+03 5.514100000000000364e+03
4.685899999999999636e+03 4.685899999999999636e+03
3.943599999999999909e+03 3.943599999999999909e+03
5.845800000000000182e+03 5.845800000000000182e+03
5.951300000000000182e+03 5.951300000000000182e+03
3.330699999999999818e+03 3.330699999999999818e+03
5.577600000000000364e+03 5.577600000000000364e+03
3.829900000000000091e+03 3.829900000000000091e+03
4.087800000000000182e+03 4.087800000000000182e+03
4.992399999999999636e+03 4.992399999999999636e+03
5.150800000000000182e+03 5.150800000000000182e+03
4.955000000000000000e+03 4.955000000000000000e+03
5.372500000000000000e+03 5.372500000000000000e+03
5.318500000000000000e+03 5.318500000000000000e+03
3.903199999999999818e+03 3.903199999999999818e+03
5.037899999999999636e+03 5.037899999999999636e+03
3.415000000000000000e+03 3.415000000000000000e+03
5.909800000000000182e+03 5.909800000000000182e+03
3.331000000000000000e+03 3.331000000000000000e+03
3.666900000000000091e+03 3.666900000000000091e+03
5.793500000000000000e+03 5.793500000000000000e+03
3.206400000000000091e+03 3.206400000000000091e+03
5.313300000000000182e+03 5.313300000000000182e+03
4.896300000000000182e+03 4.896300000000000182e+03
5.886000000000000000e+03 5.886000000000000000e+03
3.419400000000000091e+03 3.419400000000000091e+03
5.681899999999999636e+03 5.681899999999999636e+03
5.847399999999999636e+03 5.847399999999999636e+03
5.396100000000000364e+03 5.396100000000000364e+03
5.550000000000000000e+03 5.550000000000000000e+03
4.863100000000000364e+03 4.863100000000000364e+03
4.617199999999999818e+03 4.617199999999999818e+03
3.759800000000000182e+03 3.759800000000000182e+03
4.669800000000000182e+03 4.669800000000000182e+03
4.180100000000000364e+03 4.180100000000000364e+03
3.555099999999999909e+03 3.555099999999999909e+03
4.850000000000000000e+03 4.850000000000000000e+03
4.965399999999999636e+03 4.965399999999999636e+03
5.567000000000000000e+03 5.567000000000000000e+03
5.056699999999999818e+03 5.056699999999999818e+03
5.403399999999999636e+03 5.403399999999999636e+03
5.004800000000000182e+03 5.004800000000000182e+03
4.878399999999999636e+03 4.878399999999999636e+03
4.450500000000000000e+03 4.450500000000000000e+03
5.275100000000000364e+03 5.275100000000000364e+03
5.890399999999999636e+03 5.890399999999999636e+03
4.574800000000000182e+03 4.574800000000000182e+03
3.396099999999999909e+03 3.396099999999999909e+03
3.274099999999999909e+03 3.274099999999999909e+03
3.355400000000000091e+03 3.355400000000000091e+03
5.505100000000000364e+03 5.505100000000000364e+03
3.325099999999999909e+03 3.325099999999999909e+03
5.083399999999999636e+03 5.083399999999999636e+03
3.344099999999999909e+03 3.344099999999999909e+03
4.177600000000000364e+03 4.177600000000000364e+03
3.659699999999999818e+03 3.659699999999999818e+03
5.537699999999999818e+03 5.537699999999999818e+03
3.927000000000000000e+03 3.927000000000000000e+03
3.487599999999999909e+03 3.487599999999999909e+03
4.437300000000000182e+03 4.437300000000000182e+03
5.752500000000000000e+03 5.752500000000000000e+03
5.769199999999999818e+03 5.769199999999999818e+03
4.466000000000000000e+03 4.466000000000000000e+03
5.253500000000000000e+03 5.253500000000000000e+03
5.630300000000000182e+03 5.630300000000000182e+03
4.976899999999999636e+03 4.976899999999999636e+03
5.383399999999999636e+03 5.383399999999999636e+03
5.891100000000000364e+03 5.891100000000000364e+03
4.600000000000000000e+03 4.600000000000000000e+03
3.255400000000000091e+03 3.255400000000000091e+03
4.482100000000000364e+03 4.482100000000000364e+03
3.544000000000000000e+03 3.544000000000000000e+03
5.097800000000000182e+03 5.097800000000000182e+03
3.693900000000000091e+03 3.693900000000000091e+03
5.312300000000000182e+03 5.312300000000000182e+03
3.373500000000000000e+03 3.373500000000000000e+03
5.049199999999999818e+03 5.049199999999999818e+03
4.546100000000000364e+03 4.546100000000000364e+03
4.983800000000000182e+03 4.983800000000000182e+03
4.998000000000000000e+03 4.998000000000000000e+03
5.251300000000000182e+03 5.251300000000000182e+03
4.660600000000000364e+03 4.660600000000000364e+03
5.742699999999999818e+03 5.742699999999999818e+03
4.388199999999999818e+03 4.388199999999999818e+03
3.849000000000000000e+03 3.849000000000000000e+03
3.606500000000000000e+03 3.606500000000000000e+03
4.364000000000000000e+03 4.364000000000000000e+03
3.697300000000000182e+03 3.697300000000000182e+03
5.407300000000000182e+03 5.407300000000000182e+03
4.426600000000000364e+03 4.426600000000000364e+03
5.713800000000000182e+03 5.713800000000000182e+03
5.555399999999999636e+03 5.555399999999999636e+03
3.463800000000000182e+03 3.463800000000000182e+03
4.561199999999999818e+03 4.561199999999999818e+03
4.144000000000000000e+03 4.144000000000000000e+03
5.933300000000000182e+03 5.933300000000000182e+03
3.980099999999999909e+03 3.980099999999999909e+03
4.432199999999999818e+03 4.432199999999999818e+03
4.076599999999999909e+03 4.076599999999999909e+03
3.420699999999999818e+03 3.420699999999999818e+03
5.092800000000000182e+03 5.092800000000000182e+03
3.774599999999999909e+03 3.774599999999999909e+03
4.719699999999999818e+03 4.719699999999999818e+03
3.720699999999999818e+03 3.720699999999999818e+03
5.526000000000000000e+03 5.526000000000000000e+03
5.054000000000000000e+03 5.054000000000000000e+03
5.255899999999999636e+03 5.255899999999999636e+03
4.438500000000000000e+03 4.438500000000000000e+03
3.676000000000000000e+03 3.676000000000000000e+03
5.669500000000000000e+03 5.669500000000000000e+03
3.892199999999999818e+03 3.892199999999999818e+03
5.226899999999999636e+03 5.226899999999999636e+03
4.381399999999999636e+03 4.381399999999999636e+03
3.876099999999999909e+03 3.876099999999999909e+03
3.576900000000000091e+03 3.576900000000000091e+03
5.763699999999999818e+03 5.763699999999999818e+03
4.685600000000000364e+03 4.685600000000000364e+03
3.424400000000000091e+03 3.424400000000000091e+03
5.160199999999999818e+03 5.160199999999999818e+03
3.647099999999999909e+03 3.647099999999999909e+03
5.978699999999999818e+03 5.978699999999999818e+03
5.393899999999999636e+03 5.393899999999999636e+03
3.475099999999999909e+03 3.475099999999999909e+03
4.468800000000000182e+03 4.468800000000000182e+03
3.615900000000000091e+03 3.615900000000000091e+03
4.526899999999999636e+03 4.526899999999999636e+03
4.527199999999999818e+03 4.527199999999999818e+03
4.627699999999999818e+03 4.627699999999999818e+03
4.243600000000000364e+03 4.243600000000000364e+03
6.252600000000000364e+03 6.252600000000000364e+03
5.599399999999999636e+03 5.599399999999999636e+03
4.911199999999999818e+03 4.911199999999999818e+03
4.436100000000000364e+03 4.436100000000000364e+03
3.559800000000000182e+03 3.559800000000000182e+03
5.339199999999999818e+03 5.339199999999999818e+03
4.318100000000000364e+03 4.318100000000000364e+03
3.980800000000000182e+03 3.980800000000000182e+03
3.481500000000000000e+03 3.481500000000000000e+03
5.277300000000000182e+03 5.277300000000000182e+03
3.192500000000000000e+03 3.192500000000000000e+03
5.238300000000000182e+03 5.238300000000000182e+03
5.832399999999999636e+03 5.832399999999999636e+03
5.776300000000000182e+03 5.776300000000000182e+03
4.656500000000000000e+03 4.656500000000000000e+03
4.905800000000000182e+03 4.905800000000000182e+03
5.529899999999999636e+03 5.529899999999999636e+03
3.283199999999999818e+03 3.283199999999999818e+03
5.381100000000000364e+03 5.381100000000000364e+03
3.698800000000000182e+03 3.698800000000000182e+03
3.580400000000000091e+03 3.580400000000000091e+03
3.479199999999999818e+03 3.479199999999999818e+03
4.451000000000000000e+03 4.451000000000000000e+03
